Species,Age,Sex,AIV,Site,Latitude,Longitude,Year,Temperature,Population_Density
MALL,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
AGWT,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
NOPI,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,1,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,M,1,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,M,1,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,1,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,1,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
BWTE,HY,F,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
AGWT,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
AGWT,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
AGWT,HY,M,0,Dundonald,48.68333333,-80.86666667,2007,15.45714286,1.728086873
MALL,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
MALL,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,M,0,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AGWT,HY,F,0,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
MALL,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
MALL,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
MALL,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
MALL,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
MALL,HY,M,0,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
MALL,HY,F,0,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
MALL,HY,M,0,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,M,0,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AMWI,HY,F,0,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AGWT,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
AGWT,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
MBDH,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,M,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,F,1,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,F,0,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,M,0,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,M,0,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
ABDU,HY,M,0,Depow Marsh,45.81946,-65.52067,2007,17.69285714,1.564140568
MALL,HY,F,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,M,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,F,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,F,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,M,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,F,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,F,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,F,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,F,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,F,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,M,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,F,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,F,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,F,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
BWTE,HY,M,0,Whitefish River,48.33333333,-80.98333333,2007,15.3,1.728086873
MALL,HY,F,1,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,1,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,F,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,F,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,F,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,F,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,F,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,M,0,Komoka,42.943600000000004,-81.4222,2007,19.97857143,1.09218047
MALL,HY,F,1,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,1,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,1,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,F,1,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,F,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,F,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,M,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,F,0,Big Pointe,42.3905,-82.4108,2007,19.92857143,1.09218047
MALL,HY,F,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,F,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,1,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,F,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,F,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,0,Aylmer,42.8053,-80.9468,2007,19.99285714,1.09218047
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
ABDU,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
ABDU,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,AHY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,0,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,0,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
MALL,HY,M,0,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
BWTE,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
BWTE,HY,F,0,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
AGWT,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
AGWT,HY,M,0,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
AGWT,HY,M,0,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
ABDU,HY,M,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
ABDU,HY,F,1,Conroy's Marsh,45.26666667,-77.58333333,2007,16.42857143,2.679883965
BWTE,HY,M,0,Hay Lake ON,45.36666667,-78.16666667,2007,14.92857143,2.679883965
BWTE,HY,M,0,Hay Lake ON,45.36666667,-78.16666667,2007,14.92857143,2.679883965
BWTE,HY,M,0,Hay Lake ON,45.36666667,-78.16666667,2007,14.92857143,2.679883965
ABDU,HY,F,0,Hay Lake ON,45.36666667,-78.16666667,2007,14.92857143,2.679883965
ABDU,HY,M,0,Hay Lake ON,45.36666667,-78.16666667,2007,14.92857143,2.679883965
ABDU,HY,F,0,Hay Lake ON,45.36666667,-78.16666667,2007,14.92857143,2.679883965
ABDU,HY,M,0,Hay Lake ON,45.36666667,-78.16666667,2007,14.92857143,2.679883965
MALL,HY,F,0,Bellows Bay,45.78333333,-76.9,2007,17.52142857,2.679883965
MALL,HY,M,0,Bellows Bay,45.78333333,-76.9,2007,17.52142857,2.679883965
AGWT,HY,M,0,Bellows Bay,45.78333333,-76.9,2007,17.52142857,2.679883965
MALL,HY,M,0,Bellows Bay,45.78333333,-76.9,2007,17.52142857,2.679883965
MALL,HY,F,0,Bellows Bay,45.78333333,-76.9,2007,17.52142857,2.679883965
MALL,HY,M,0,Bellows Bay,45.78333333,-76.9,2007,17.52142857,2.679883965
BWTE,HY,M,0,Bellows Bay,45.78333333,-76.9,2007,17.52142857,2.679883965
BWTE,HY,M,0,Bellows Bay,45.78333333,-76.9,2007,17.52142857,2.679883965
BWTE,HY,F,0,Bellows Bay,45.78333333,-76.9,2007,17.52142857,2.679883965
AGWT,HY,F,0,Bellows Bay,45.78333333,-76.9,2007,17.52142857,2.679883965
MALL,HY,F,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,F,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
AGWT,HY,M,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
ABDU,HY,F,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,F,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,F,1,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,F,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,M,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,F,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,F,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
BWTE,HY,F,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
BWTE,HY,F,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
BWTE,HY,F,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
AGWT,HY,M,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
AGWT,HY,M,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
AGWT,HY,M,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
ABDU,HY,F,0,Grassy Bay,45.26666667,-76.7,2007,15.05,2.679883965
MALL,HY,F,1,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
AGWT,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
ABDU,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,1,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,1,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,1,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,1,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,1,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,1,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,1,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,1,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
MALL,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
BWTE,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
AGWT,HY,M,1,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
AGWT,HY,F,1,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
AGWT,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
AGWT,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
AGWT,HY,F,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
ABDU,HY,M,0,Tay,44.88333333,-76.16666667,2007,17.01428571,2.679883965
ABDU,HY,F,0,Radio Tower,47.61666667,-65.61666667,2007,13.99285714,1.564140568
ABDU,HY,M,0,Radio Tower,47.61666667,-65.61666667,2007,13.99285714,1.564140568
ABDU,HY,M,0,Radio Tower,47.61666667,-65.61666667,2007,13.99285714,1.564140568
ABDU,HY,F,1,Norman Young's Pond,47.65,-65.65,2007,13.99285714,1.564140568
ABDU,HY,F,1,Norman Young's Pond,47.65,-65.65,2007,13.99285714,1.564140568
MBDH,HY,F,1,Norman Young's Pond,47.65,-65.65,2007,13.99285714,1.564140568
ABDU,HY,F,1,Norman Young's Pond,47.65,-65.65,2007,13.99285714,1.564140568
ABDU,HY,F,0,Norman Young's Pond,47.65,-65.65,2007,13.99285714,1.564140568
MALL,HY,F,0,Aylmer,42.8053,-80.9468,2007,18.50714286,1.09218047
MALL,HY,F,0,Aylmer,42.8053,-80.9468,2007,18.50714286,1.09218047
